기준년월,국가한글명,업종한글명,위험지수(Risk Index)
2024-02,캄보디아,자동차 및 트레일러 제조업,3
2024-02,캐나다,1차 금속 제조업,1
2024-02,캐나다,고무 및 플라스틱제품 제조업,2
2024-02,캐나다,금속가공제품 제조업; 기계 및 가구 제외,3
2024-02,캐나다,기타 기계 및 장비 제조업,2
2024-02,캐나다,기타 운송장비 제조업,1
2024-02,캐나다,기타 제품 제조업,1
2024-02,캐나다,도매 및 상품 중개업,4
2024-02,캐나다,목재 및 나무제품 제조업; 가구 제외,2
2024-02,캐나다,섬유제품 제조업; 의복제외,2
2024-02,캐나다,소매업; 자동차 제외,3
2024-02,캐나다,우편 및 통신업,1
2024-02,캐나다,의복  의복 액세서리 및 모피제품 제조업,1
2024-02,캐나다,자동차 및 부품 판매업,3
2024-02,캐나다,자동차 및 트레일러 제조업,1
2024-02,캐나다,전기장비 제조업,1
2024-02,캐나다,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,3
2024-02,캐나다,정보서비스업,1
2024-02,캐나다,출판업,1
2024-02,캐나다,펄프  종이 및 종이제품 제조업,2
2024-02,캐나다,화학물질 및 화학제품 제조업; 의약품 제외,1
2024-02,케냐,가구 제조업,2
2024-02,케냐,가죽  가방 및 신발 제조업,3
2024-02,케냐,도매 및 상품 중개업,5
2024-02,케냐,자동차 및 부품 판매업,2
2024-02,케냐,화학물질 및 화학제품 제조업; 의약품 제외,5
2024-02,케이만군도,금융 및 보험 관련 서비스업,2
2024-02,코스타리카,고무 및 플라스틱제품 제조업,1
2024-02,코스타리카,도매 및 상품 중개업,2
2024-02,코스타리카,자동차 및 부품 판매업,4
2024-02,코트디부아르,화학물질 및 화학제품 제조업; 의약품 제외,3
2024-02,콜롬비아,고무 및 플라스틱제품 제조업,4
2024-02,콜롬비아,금속가공제품 제조업; 기계 및 가구 제외,2
2024-02,콜롬비아,도매 및 상품 중개업,4
2024-02,콜롬비아,섬유제품 제조업; 의복제외,5
2024-02,콜롬비아,소매업; 자동차 제외,4
2024-02,콜롬비아,식료품 제조업,3
2024-02,콜롬비아,의복  의복 액세서리 및 모피제품 제조업,2
2024-02,콜롬비아,자동차 및 부품 판매업,5
2024-02,콜롬비아,자동차 및 트레일러 제조업,4
2024-02,콜롬비아,전기장비 제조업,2
2024-02,콜롬비아,종합 건설업,2
2024-02,콜롬비아,화학물질 및 화학제품 제조업; 의약품 제외,2
2024-02,쿠웨이트,도매 및 상품 중개업,4
2024-02,쿠웨이트,자동차 및 부품 판매업,4
2024-02,크로아티아,개인 및 소비용품 수리업,2
2024-02,크로아티아,도매 및 상품 중개업,2
2024-02,탄자니아,가구 제조업,3
2024-02,탄자니아,도매 및 상품 중개업,3
2024-02,태국,1차 금속 제조업,4
2024-02,태국,가죽  가방 및 신발 제조업,2
2024-02,태국,고무 및 플라스틱제품 제조업,4
2024-02,태국,금속가공제품 제조업; 기계 및 가구 제외,4
2024-02,태국,기타 기계 및 장비 제조업,2
2024-02,태국,도매 및 상품 중개업,4
2024-02,태국,소매업; 자동차 제외,2
2024-02,태국,식료품 제조업,4
2024-02,태국,의료  정밀  광학기기 및 시계 제조업,2
2024-02,태국,의복  의복 액세서리 및 모피제품 제조업,2
2024-02,태국,자동차 및 부품 판매업,3
2024-02,태국,자동차 및 트레일러 제조업,2
2024-02,태국,전기장비 제조업,4
2024-02,태국,전문 서비스업,5
2024-02,태국,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2024-02,태국,펄프  종이 및 종이제품 제조업,4
2024-02,태국,화학물질 및 화학제품 제조업; 의약품 제외,5
2024-02,튀니지,가구 제조업,2
2024-02,튀니지,도매 및 상품 중개업,4
2024-02,튀니지,전문 서비스업,2
2024-02,튀르키예(구 터키),1차 금속 제조업,3
2024-02,튀르키예(구 터키),고무 및 플라스틱제품 제조업,4
2024-02,튀르키예(구 터키),금속가공제품 제조업; 기계 및 가구 제외,3
2024-02,튀르키예(구 터키),기타 기계 및 장비 제조업,4
2024-02,튀르키예(구 터키),기타 운송장비 제조업,2
2024-02,튀르키예(구 터키),도매 및 상품 중개업,5
2024-02,튀르키예(구 터키),목재 및 나무제품 제조업; 가구 제외,3
2024-02,튀르키예(구 터키),비금속 광물제품 제조업,3
2024-02,튀르키예(구 터키),섬유제품 제조업; 의복제외,5
2024-02,튀르키예(구 터키),의료용 물질 및 의약품 제조업,4
2024-02,튀르키예(구 터키),의복  의복 액세서리 및 모피제품 제조업,3
2024-02,튀르키예(구 터키),자동차 및 부품 판매업,3
2024-02,튀르키예(구 터키),자동차 및 트레일러 제조업,3
2024-02,튀르키예(구 터키),전기장비 제조업,3
2024-02,튀르키예(구 터키),전자부품  컴퓨터  영상  음향 및 통신장비 제조업,3
2024-02,튀르키예(구 터키),펄프  종이 및 종이제품 제조업,3
2024-02,튀르키예(구 터키),화학물질 및 화학제품 제조업; 의약품 제외,5
2024-02,트리니다드토바고,도매 및 상품 중개업,2
2024-02,트리니다드토바고,자동차 및 부품 판매업,2
2024-02,파나마,금융 및 보험 관련 서비스업,2
2024-02,파나마,금융업,2
2024-02,파나마,도매 및 상품 중개업,4
2024-02,파나마,자동차 및 부품 판매업,4
2024-02,파나마,화학물질 및 화학제품 제조업; 의약품 제외,2
2024-02,파라과이,고무 및 플라스틱제품 제조업,4
2024-02,파라과이,기타 운송장비 제조업,3
2024-02,파라과이,도매 및 상품 중개업,2
2024-02,파라과이,소매업; 자동차 제외,3
2024-02,파라과이,자동차 및 부품 판매업,4
2024-02,파키스탄,도매 및 상품 중개업,5
2024-02,파키스탄,식료품 제조업,4
2024-02,파키스탄,전기장비 제조업,5
2024-02,파키스탄,펄프  종이 및 종이제품 제조업,3
2024-02,파키스탄,화학물질 및 화학제품 제조업; 의약품 제외,3
2024-02,페루,고무 및 플라스틱제품 제조업,5
2024-02,페루,금속가공제품 제조업; 기계 및 가구 제외,2
2024-02,페루,도매 및 상품 중개업,4
2024-02,페루,섬유제품 제조업; 의복제외,4
2024-02,페루,자동차 및 부품 판매업,4
2024-02,페루,자동차 및 트레일러 제조업,2
2024-02,페루,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,포르투갈,고무 및 플라스틱제품 제조업,1
2024-02,포르투갈,기타 기계 및 장비 제조업,1
2024-02,포르투갈,도매 및 상품 중개업,4
2024-02,포르투갈,섬유제품 제조업; 의복제외,1
2024-02,포르투갈,자동차 및 부품 판매업,2
2024-02,폴란드,1차 금속 제조업,3
2024-02,폴란드,개인 및 소비용품 수리업,2
2024-02,폴란드,고무 및 플라스틱제품 제조업,3
2024-02,폴란드,금속가공제품 제조업; 기계 및 가구 제외,4
2024-02,폴란드,기타 기계 및 장비 제조업,3
2024-02,폴란드,도매 및 상품 중개업,4
2024-02,폴란드,산업용 기계 및 장비 수리업,1
2024-02,폴란드,섬유제품 제조업; 의복제외,4
2024-02,폴란드,소매업; 자동차 제외,2
2024-02,폴란드,식료품 제조업,4
2024-02,폴란드,육상운송 및 파이프라인 운송업,1
2024-02,폴란드,의료용 물질 및 의약품 제조업,2
2024-02,폴란드,자동차 및 부품 판매업,3
2024-02,폴란드,자동차 및 트레일러 제조업,2
2024-02,폴란드,전기장비 제조업,3
2024-02,폴란드,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2024-02,폴란드,펄프  종이 및 종이제품 제조업,3
2024-02,폴란드,화학물질 및 화학제품 제조업; 의약품 제외,1
2024-02,푸에르토리코,도매 및 상품 중개업,2
2024-02,프랑스,개인 및 소비용품 수리업,1
2024-02,프랑스,건축기술  엔지니어링 및 기타 과학기술 서비스업,1
2024-02,프랑스,고무 및 플라스틱제품 제조업,1
2024-02,프랑스,금속가공제품 제조업; 기계 및 가구 제외,1
2024-02,프랑스,금융업,3
2024-02,프랑스,기타 기계 및 장비 제조업,1
2024-02,프랑스,도매 및 상품 중개업,4
2024-02,프랑스,부동산업,2
2024-02,프랑스,비금속 광물제품 제조업,1
2024-02,프랑스,섬유제품 제조업; 의복제외,2
2024-02,프랑스,소매업; 자동차 제외,3
2024-02,프랑스,수상 운송업,2
2024-02,프랑스,스포츠 및 오락관련 서비스업,1
2024-02,프랑스,식료품 제조업,1
2024-02,프랑스,의복  의복 액세서리 및 모피제품 제조업,4
2024-02,프랑스,자동차 및 부품 판매업,1
2024-02,프랑스,자동차 및 트레일러 제조업,3
2024-02,프랑스,전기장비 제조업,3
2024-02,프랑스,전문 서비스업,1
2024-02,프랑스,전문직별 공사업,2
2024-02,프랑스,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,1
2024-02,프랑스,컴퓨터 프로그래밍  시스템 통합 및 관리업,2
2024-02,프랑스,화학물질 및 화학제품 제조업; 의약품 제외,1
2024-02,핀란드,고무 및 플라스틱제품 제조업,1
2024-02,핀란드,도매 및 상품 중개업,2
2024-02,핀란드,자동차 및 부품 판매업,2
2024-02,핀란드,전기장비 제조업,1
2024-02,핀란드,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,핀란드,출판업,2
2024-02,필리핀,고무 및 플라스틱제품 제조업,3
2024-02,필리핀,기타 운송장비 제조업,3
2024-02,필리핀,도매 및 상품 중개업,5
2024-02,필리핀,식료품 제조업,4
2024-02,필리핀,자동차 및 부품 판매업,5
2024-02,필리핀,자동차 및 트레일러 제조업,2
2024-02,필리핀,전기장비 제조업,2
2024-02,필리핀,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,필리핀,종합 건설업,4
2024-02,필리핀,펄프  종이 및 종이제품 제조업,2
2024-02,필리핀,항공 운송업,3
2024-02,필리핀,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-02,헝가리,개인 및 소비용품 수리업,2
2024-02,헝가리,고무 및 플라스틱제품 제조업,2
2024-02,헝가리,금속가공제품 제조업; 기계 및 가구 제외,2
2024-02,헝가리,기타 기계 및 장비 제조업,3
2024-02,헝가리,도매 및 상품 중개업,3
2024-02,헝가리,식료품 제조업,1
2024-02,헝가리,연구개발업,1
2024-02,헝가리,자동차 및 부품 판매업,2
2024-02,헝가리,자동차 및 트레일러 제조업,1
2024-02,헝가리,전기장비 제조업,2
2024-02,헝가리,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,호주,1차 금속 제조업,3
2024-02,호주,고무 및 플라스틱제품 제조업,4
2024-02,호주,금속가공제품 제조업; 기계 및 가구 제외,3
2024-02,호주,기타 기계 및 장비 제조업,3
2024-02,호주,기타 제품 제조업,3
2024-02,호주,도매 및 상품 중개업,3
2024-02,호주,섬유제품 제조업; 의복제외,1
2024-02,호주,소매업; 자동차 제외,3
2024-02,호주,우편 및 통신업,1
2024-02,호주,인쇄 및 기록매체 복제업,1
2024-02,호주,자동차 및 부품 판매업,3
2024-02,호주,자동차 및 트레일러 제조업,1
2024-02,호주,전기장비 제조업,1
2024-02,호주,출판업,3
2024-02,호주,컴퓨터 프로그래밍  시스템 통합 및 관리업,1
2024-02,호주,펄프  종이 및 종이제품 제조업,2
2024-02,호주,화학물질 및 화학제품 제조업; 의약품 제외,3
2024-02,홍콩,가죽  가방 및 신발 제조업,2
2024-02,홍콩,금융업,4
2024-02,홍콩,기타 기계 및 장비 제조업,2
2024-02,홍콩,도매 및 상품 중개업,4
2024-02,홍콩,소매업; 자동차 제외,4
2024-02,홍콩,의료  정밀  광학기기 및 시계 제조업,2
2024-02,홍콩,인쇄 및 기록매체 복제업,2
2024-02,홍콩,자동차 및 부품 판매업,2
2024-02,홍콩,전기장비 제조업,2
2024-02,홍콩,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,2
2024-02,홍콩,창고 및 운송관련 서비스업,2
2024-02,홍콩,출판업,2
2024-02,홍콩,항공 운송업,3
2024-01,가나,화학물질 및 화학제품 제조업; 의약품 제외,4
2024-01,가이아나,도매 및 상품 중개업,2
2024-01,과테말라,도매 및 상품 중개업,2
2024-01,과테말라,섬유제품 제조업; 의복제외,4
2024-01,과테말라,자동차 및 부품 판매업,4
2024-01,괌,도매 및 상품 중개업,2
2024-01,그리스,도매 및 상품 중개업,4
2024-01,그리스,자동차 및 부품 판매업,3
2024-01,그리스,창고 및 운송관련 서비스업,5
2024-01,그리스,펄프  종이 및 종이제품 제조업,2
2024-01,나이지리아,도매 및 상품 중개업,4
2024-01,나이지리아,컴퓨터 프로그래밍  시스템 통합 및 관리업,3
2024-01,남아프리카공화국,1차 금속 제조업,4
2024-01,남아프리카공화국,개인 및 소비용품 수리업,2
2024-01,남아프리카공화국,고무 및 플라스틱제품 제조업,4
2024-01,남아프리카공화국,기타 기계 및 장비 제조업,5
2024-01,남아프리카공화국,도매 및 상품 중개업,4
2024-01,남아프리카공화국,섬유제품 제조업; 의복제외,4
2024-01,남아프리카공화국,식료품 제조업,3
2024-01,남아프리카공화국,인쇄 및 기록매체 복제업,4
2024-01,남아프리카공화국,자동차 및 부품 판매업,2
2024-01,남아프리카공화국,자동차 및 트레일러 제조업,2
2024-01,남아프리카공화국,전기  가스  증기 및 공기조절 공급업,2
2024-01,남아프리카공화국,전기장비 제조업,4
2024-01,남아프리카공화국,전문직별 공사업,5
2024-01,남아프리카공화국,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,4
2024-01,남아프리카공화국,출판업,2
2024-01,남아프리카공화국,펄프  종이 및 종이제품 제조업,2
2024-01,남아프리카공화국,화학물질 및 화학제품 제조업; 의약품 제외,2
2024-01,네덜란드,1차 금속 제조업,1
2024-01,네덜란드,고무 및 플라스틱제품 제조업,2
2024-01,네덜란드,공공행정  국방 및 사회보장 행정,1
2024-01,네덜란드,금속가공제품 제조업; 기계 및 가구 제외,3
2024-01,네덜란드,금융업,3
2024-01,네덜란드,기타 기계 및 장비 제조업,4
2024-01,네덜란드,도매 및 상품 중개업,3
2024-01,네덜란드,섬유제품 제조업; 의복제외,1
2024-01,네덜란드,식료품 제조업,1
2024-01,네덜란드,육상운송 및 파이프라인 운송업,2
2024-01,네덜란드,임대업; 부동산 제외,2
2024-01,네덜란드,자동차 및 부품 판매업,3
2024-01,네덜란드,자동차 및 트레일러 제조업,4
2024-01,네덜란드,전기장비 제조업,1
2024-01,네덜란드,전자부품  컴퓨터  영상  음향 및 통신장비 제조업,1
2024-01,네덜란드,컴퓨터 프로그래밍  시스템 통합 및 관리업,2
2024-01,네덜란드,펄프  종이 및 종이제품 제조업,2
2024-01,네덜란드,화학물질 및 화학제품 제조업; 의약품 제외,3
2024-01,네팔,도매 및 상품 중개업,3
2024-01,노르웨이,도매 및 상품 중개업,3
2024-01,노르웨이,수상 운송업,1
2024-01,노르웨이,의복  의복 액세서리 및 모피제품 제조업,1
